Zeit,Produktionskosten [EUR/t],Szenario
42,472.9706985421648,78
43,860.0178225353397,78
44,997.2780208897108,78
1,374.89440537116707,79
2,195.55842523363555,79
3,1013.4295502571248,79
4,1439.1457493532996,79
5,710.5702082129916,79
6,1035.8681391577675,79
7,791.9479220647495,79
8,987.3191242087759,79
9,720.1054617719864,79
10,1275.9603220022138,79
11,1606.0943260003978,79
12,941.6429942942883,79
13,1179.021242344972,79
14,655.1408542662782,79
15,1074.4173612664404,79
16,1262.9674169540515,79
17,1651.169283493916,79
18,641.3522682176628,79
19,984.126721630729,79
20,950.23301360894,79
21,788.4338284212653,79
22,773.6464349715302,79
23,1269.6876657944536,79
24,920.0377020971201,79
25,238.38612871068054,79
26,151.9016021305637,79
27,384.8363202567666,79
28,765.509005971652,79
29,822.5726824333959,79
30,450.6075728155075,79
31,405.5633239080992,79
32,217.8270062573055,79
33,918.7602121331366,79
34,430.69174616084985,79
35,605.4753597513101,79
36,944.3428956723365,79
37,903.3916307197168,79
38,467.5997803408204,79
39,1178.080068614087,79
40,783.9935386311513,79
41,1226.8351657268079,79
42,468.6116706114505,79
43,872.5613798908258,79
44,969.93047929063,79
1,376.81452183831,80
2,181.87038578947224,80
3,1020.6658271367598,80
4,1443.6677072644386,80
5,714.1677831430324,80
6,1103.1422651590676,80
7,826.9705021903087,80
8,997.7827351883737,80
9,698.1865703614442,80
10,1240.5765380043626,80
11,1582.8633819659499,80
12,1022.7538330382276,80
13,1151.3149198701876,80
14,667.9506712656244,80
15,1087.5903678707734,80
16,1303.545089484823,80
17,1636.4986326500575,80
18,650.048683789534,80
19,1021.7837575317411,80
20,937.9957604447701,80
21,765.9387160681067,80
22,802.5992782133675,80
23,1276.2002660807282,80
24,889.845549979301,80
25,268.4006031680813,80
26,145.1663367561544,80
27,419.8440306818332,80
28,804.5188257566774,80
29,825.3661748735084,80
30,416.0824428861699,80
31,397.2518997008168,80
32,251.5983300599372,80
33,977.8642754495438,80
34,440.4225080440019,80
35,589.1461425279476,80
36,951.624177683144,80
37,963.7221471408433,80
38,447.1649731515099,80
39,1152.3974001928307,80
40,791.202316328365,80
41,1222.1552048050378,80
42,494.60733807376766,80
43,795.6647730941808,80
44,902.5717665688117,80
1,404.5632581256915,81
2,194.69523200098072,81
3,1044.3959477228657,81
4,1432.1407559894278,81
5,736.2112018029296,81
6,1137.916885198554,81
7,788.8457794339242,81
8,1020.1629607623954,81
9,716.6722416808702,81
10,1240.8375932792198,81
11,1512.2237784132044,81
12,1004.3544512910665,81
13,1144.2320925780873,81
14,699.7429006320201,81
15,1085.9282644488962,81
16,1301.9259613996596,81
17,1636.82591913587,81
18,624.2175009784087,81
19,1045.963237143099,81
20,970.7767914191928,81
21,747.741041155587,81
22,810.9625368891546,81
23,1313.8012138408399,81
24,928.7218635717985,81
25,300.13557719963626,81
26,155.78185454912318,81
27,443.2293445961722,81
28,826.7630753438318,81
29,817.0704017366339,81
30,436.39079087465035,81
31,370.6873598635607,81
32,269.55666879214147,81
33,986.7782412403607,81
34,414.07403119263745,81
35,577.1310044073525,81
36,960.3647520812015,81
37,985.0390206243915,81
38,471.2903649195229,81
39,1145.3593342839447,81
40,812.139286801482,81
41,1212.6745344201488,81
42,458.557567685688,81
43,782.187644653816,81
44,882.0204368536388,81
1,391.5622375303321,82
2,211.2411686826893,82
3,1007.6395522410475,82
4,1466.7027821727431,82
5,721.7099726390616,82
6,1156.8512639678,82
7,810.6872520046003,82
8,1033.486650468212,82
9,729.9381154585842,82
10,1296.1251791647253,82
11,1560.6915649102723,82
12,1020.0055018934285,82
13,1144.3015480868278,82
14,707.6914405235498,82
15,1112.9466936694282,82
16,1326.3404056717934,82
17,1613.7765117523718,82
18,663.8890397558913,82
19,1069.7826424272955,82
20,1002.0769170851412,82
21,763.3406338943481,82
22,827.9800409431451,82
23,1305.6118541171377,82
24,947.6991363549879,82
25,305.14919733610316,82
26,163.15887723170312,82
27,440.27082921378866,82
28,826.189104863322,82
29,827.3916923355501,82
30,441.9228211871682,82
31,366.69645020788346,82
32,288.350364575399,82
33,993.8934925127169,82
34,391.06844131779707,82
35,596.4099737169354,82
36,956.1002729104453,82
37,1007.8713908286013,82
38,487.23984737917635,82
39,1167.5865255491315,82
40,824.777773357283,82
41,1244.4983615862636,82
42,460.25214953015177,82
43,776.1794935114391,82
44,834.3693309678829,82
1,388.5348642679882,83
2,221.40280648001874,83
3,955.9859723683326,83
4,1443.9438000292323,83
5,735.6886046191403,83
6,1184.3426536999903,83
7,795.5651662725217,83
8,1029.562576343409,83
9,709.1940245693585,83
10,1276.6238471475142,83
11,1610.9139880640773,83
12,1003.3197437464072,83
13,1117.117238843724,83
14,679.7247661509876,83
15,1130.986085118172,83
16,1295.8916139927405,83
17,1631.0167845768822,83
18,676.7054787163208,83
19,1047.2265578494475,83
20,1015.8181774673304,83
21,779.4247510054967,83
22,856.2144914118339,83
23,1389.79197952753,83
24,939.7586365716022,83
25,313.73600668912576,83
26,177.43559658152856,83
27,408.74351355597776,83
28,816.1222687030138,83
29,772.0094168524149,83
30,452.0668234968651,83
31,376.6577543874691,83
32,274.58464077341256,83
33,961.2286991193054,83
34,405.2377303998196,83
35,583.8195132915918,83
36,982.4091009760014,83
37,1008.100856399694,83
38,498.3171801890781,83
39,1209.767375492506,83
40,809.0889649581,83
41,1301.9330099782576,83
42,463.2286057353849,83
43,785.2375102301871,83
44,847.9412700314339,83
1,407.047673732146,84
2,186.95191571217012,84
3,958.2052188754886,84
4,1420.229221518042,84
5,780.1373542313463,84
6,1249.0736198697741,84
7,789.8871003629822,84
8,1047.003323823572,84
9,709.2271661553583,84
10,1286.789376466414,84
11,1568.5237068739425,84
12,1001.6029765897707,84
13,1148.2678240409557,84
14,693.9825951262145,84
15,1150.6432953337794,84
16,1311.3892442146398,84
17,1628.557284596012,84
18,653.3155812745359,84
19,1036.4004248083343,84
20,982.4828194691527,84
21,773.1034217041953,84
22,854.082821092551,84
23,1376.3155687696012,84
24,951.0706826574076,84
25,310.13338464867877,84
26,193.54216606498653,84
27,420.2426651361373,84
28,824.2494456160134,84
29,731.6447762347558,84
30,438.852158734136,84
31,363.3370305631782,84
32,272.2855086065311,84
33,921.2626866883566,84
34,394.53937216756043,84
35,566.2616900685589,84
36,1011.5445221306101,84
37,1016.4779769812964,84
38,509.80304501444533,84
39,1219.3667938332433,84
40,773.0410064845543,84
41,1361.6870838699647,84
42,458.58853121837916,84
43,782.0439310403041,84
44,852.3111665327688,84
1,444.37955964066555,85
2,197.06006432076936,85
3,985.0158425375394,85
4,1474.6393510799016,85
5,781.5570679574818,85
6,1237.8627396473187,85
7,772.7336210299826,85
8,1086.2168308689252,85
9,758.444664459767,85
10,1313.396310432079,85
11,1553.7965893051792,85
12,1061.3351298766145,85
13,1148.751578882713,85
14,661.2288114993147,85
15,1216.2797149884684,85
16,1254.4513830850256,85
17,1650.6495248607844,85
18,691.7260805925767,85
19,1069.3157322519285,85
20,1008.0897265069618,85
21,778.1486299246995,85
22,871.7895078046163,85
23,1397.0428283735616,85
24,906.4945267803291,85
25,275.5266547293046,85
26,165.72461361733747,85
27,417.4626358228185,85
28,820.4045292404958,85
29,736.1734195495709,85
30,450.42566183653645,85
31,337.35141363294997,85
32,278.99103500639046,85
33,975.4347196112756,85
34,372.76439652626016,85
35,575.3316002805323,85
36,1032.092073966151,85
37,1043.005209747109,85
38,482.41604711695516,85
39,1218.9222970326232,85
40,768.9867102655966,85
41,1350.8039321533197,85
42,438.3781188667566,85
43,785.1411327989981,85
44,875.5630032217198,85
1,450.22255914019615,86
2,167.54704699382776,86
3,1004.4903103018942,86
4,1445.6802770722463,86
5,836.5096675472804,86
6,1204.9403755513072,86
7,768.380361762115,86
8,1096.7617892996657,86
9,761.6410552488785,86
10,1409.5038378931847,86
11,1608.3904494127642,86
12,1074.5075778605064,86
13,1141.5054230052208,86
14,691.6498599527375,86
15,1211.1018888584545,86
16,1299.2534244063886,86
17,1594.5868024499662,86
18,696.9770589653637,86
19,1060.9798933638447,86
20,1035.7442548203949,86
21,733.4619477024045,86
22,871.6753767863623,86
23,1393.4914820454685,86
24,856.1943710858908,86
25,287.2460502708728,86
26,140.89248143147285,86
27,419.60717224709,86
28,832.2589438312746,86
29,778.8769058367961,86
30,433.6265652020114,86
31,349.40644366216475,86
32,268.3565372424324,86
33,992.3232398932556,86
34,380.19691731230955,86
35,545.9394469770895,86
36,1043.3353338439315,86
37,1038.169826070732,86
38,509.5461518440452,86
39,1184.0534321922344,86
40,776.7135508564907,86
41,1364.0645127122236,86
42,481.6160945057773,86
43,826.1396715624353,86
44,883.3532314832131,86
1,473.39085812554157,87
2,136.09459902046115,87
3,1005.2088868931608,87
4,1419.6277436786502,87
5,833.8091871464478,87
6,1173.8099133379937,87
7,760.7620220831525,87
8,1075.8028373163856,87
9,783.5329080505121,87
10,1389.5189307106157,87
11,1613.2739616659305,87
12,1096.6948269742923,87
13,1144.7220556664895,87
14,727.9579669126188,87
15,1237.6816430445099,87
16,1319.3207500366245,87
17,1651.0803010015106,87
18,693.2359190357192,87
19,1100.2764649444723,87
20,1037.2975935850798,87
21,702.1015107054433,87
22,836.0531374768361,87
23,1417.828662676982,87
24,832.1512188961397,87
25,256.4848348388938,87
26,134.67645833227095,87
27,449.50689529578653,87
28,813.4194686688497,87
29,774.9812892084766,87
30,383.97403694303495,87
31,330.6500366240327,87
32,258.61919925050853,87
33,964.577764521225,87
34,405.52023119534755,87
35,565.3391358762791,87
36,1046.209982450977,87
37,1021.688555521825,87
38,501.9469948491186,87
39,1149.832888588584,87
40,739.0638761267795,87
41,1349.8464856445657,87
42,490.4215147687554,87
43,827.7889485894231,87
44,876.0281660742841,87
1,472.72768283891253,88
2,140.07230188608855,88
3,1048.4421788853856,88
4,1457.7725917597713,88
5,827.2694130877571,88
6,1187.9342637815203,88
7,777.6739934725765,88
8,1035.3145500071414,88
9,746.9489971993538,88
10,1414.3435357101073,88
11,1610.1751783180587,88
12,1067.5646871174754,88
13,1161.1606352971612,88
14,706.2778190011887,88
15,1183.6872089959643,88
16,1304.8221137408555,88
17,1591.0257207307895,88
18,714.38382502931,88
19,1094.10968076579,88
20,1059.538479285371,88
21,702.5927286083413,88
22,793.6469239814575,88
23,1400.449174739821,88
24,818.3221629867035,88
25,266.0817439754931,88
26,131.84694309526768,88
27,452.27545142218736,88
28,803.9298438277623,88
29,792.0209386588572,88
30,396.82346140557127,88
31,349.46332334066483,88
32,285.21025657388594,88
33,983.5940917576386,88
34,424.49790515556697,88
35,525.8244462705939,88
36,1050.6713692956173,88
37,1039.440803577709,88
38,524.2655683513041,88
39,1139.2469210640077,88
40,751.593153942892,88
41,1310.4283672178942,88
42,486.0421565659908,88
43,881.4615977932643,88
44,871.9705258747132,88
1,482.57859547928996,89
2,125.6916973586256,89
3,1054.9001689513173,89
4,1454.622281984467,89
5,852.4078483946339,89
6,1223.4459556318118,89
7,770.3928261994004,89
8,1033.9148035228272,89
9,725.1774273045056,89
10,1445.502978123877,89
11,1629.621426687871,89
12,1106.5859823497874,89
13,1179.1572079932057,89
14,716.871707077327,89
15,1170.971045000212,89
16,1283.3070824065298,89
17,1586.610233784193,89
18,731.9009025038569,89
19,1118.6271954374542,89
20,1087.2746104494738,89
21,660.9151975892697,89
22,827.7067636832026,89
23,1401.5307524241923,89
24,846.5447651934345,89
25,280.4314908209725,89
26,151.63542199353424,89
27,481.05514333296145,89
28,794.4179835711485,89
29,805.1624780215756,89
30,359.00997245078486,89
31,353.4136959889328,89
32,293.31483482529933,89
33,960.7034032655793,89
34,441.4171367661023,89
35,556.7567458092292,89
36,1094.3981311933126,89
37,1013.9672568787415,89
38,521.727315220115,89
39,1106.684694235581,89
40,793.9983603519794,89
41,1311.8675040402525,89
42,481.5638893167138,89
43,896.2596248621089,89
44,845.5915963815261,89
1,437.3502952919667,90
2,98.22791856045095,90
3,1031.425401256323,90
4,1491.9972177804918,90
5,799.0348440812417,90
6,1184.4667760027896,90
7,761.7332956643644,90
8,1066.8543509021788,90
9,699.3127979010067,90
10,1424.3689781874848,90
11,1616.3134222244369,90
12,1097.234413097884,90
13,1177.5947039246246,90
14,719.9993412629791,90
15,1181.685544061944,90
16,1291.0759968251095,90
17,1576.4398570570722,90
18,746.2137208365679,90
19,1145.5350065900107,90
20,1101.8681894892363,90
21,652.1607958444063,90
22,867.0947285269955,90
23,1410.356839475396,90
24,869.6745375136375,90
25,260.31583591420605,90
26,179.5082652872244,90
27,483.01329813957534,90
28,745.3525610375428,90
29,819.2683611521552,90
30,346.1208845388642,90
31,310.40559793351684,90
32,269.3686407061427,90
33,962.9279982302677,90
34,484.2417336242919,90
35,530.0039993462613,90
36,1042.9921960266452,90
37,1002.2819896381031,90
38,533.9052233256197,90
39,1071.3900365477155,90
40,756.154941597135,90
41,1271.1577487886282,90
42,476.2925371293265,90
43,949.7801100016754,90
44,843.1925080948257,90
1,454.0901457573298,91
2,108.75252932256457,91
3,1058.671238979207,91
4,1458.606387832902,91
5,762.5810611089762,91
6,1168.001999325151,91
7,767.9638308198645,91
8,1048.9567086047093,91
9,711.3666556720336,91
10,1378.9112589391377,91
11,1582.2510787198771,91
12,1157.5746608973866,91
13,1168.3371909313375,91
14,747.0786588659537,91
15,1182.380067353903,91
16,1253.091351848196,91
17,1584.4664481178047,91
18,785.5005959622797,91
19,1141.1768416225586,91
20,1165.7679474152408,91
21,678.0217477664295,91
22,865.6979443944367,91
23,1461.5187851475491,91
24,898.0521117177192,91
25,260.72127962230905,91
26,147.4421945425937,91
27,464.5738375785611,91
28,762.3104923125652,91
29,825.7324208712055,91
30,353.6116922938716,91
31,284.7713033102346,91
32,259.0287688749061,91
33,983.1879896710732,91
34,478.4861040502247,91
35,532.1137680591504,91
36,1079.788542144537,91
37,983.0437300242766,91
38,530.082264923981,91
39,1067.8083841491466,91
40,702.7933438575773,91
41,1313.643779611237,91
42,420.6620791056527,91
43,880.3196936184676,91
44,845.4307469753232,91
1,494.9731037002363,92
2,111.04732194521596,92
3,998.9587409045986,92
4,1443.7417182115628,92
5,809.8242070641396,92
6,1180.230582079103,92
7,778.5081535095788,92
8,1009.712532027698,92
9,673.1759120559336,92
10,1352.7441834078384,92
11,1620.6125126101454,92
12,1115.7100784909285,92
13,1231.5827703209936,92
14,755.3296848434501,92
15,1232.1346961897566,92
16,1224.819829694509,92
17,1590.8890505066051,92
18,757.5828496366406,92
19,1128.2376955690816,92
20,1166.9264839510963,92
21,675.83877096578,92
22,903.9291036084679,92
23,1491.8422344020594,92
24,891.2149391996588,92
25,269.8106925419895,92
26,125.05073610965403,92
27,432.1884994632174,92
28,770.6055926885073,92
29,860.384322619146,92
30,368.64522259194877,92
31,248.30287680808152,92
32,258.842010113097,92
33,979.4104977110169,92
34,460.56626177377194,92
35,533.9038656582569,92
36,1066.2790765278087,92
37,978.5277699411179,92
38,565.26791564849,92
39,1083.54933078939,92
40,741.2210288542991,92
41,1308.179017714293,92
42,442.729779979022,92
43,884.8174087854367,92
44,847.7141878154619,92
1,512.5361847738155,93
2,143.6268644178186,93
3,975.5697664341722,93
4,1437.0143437736492,93
5,820.0816103513371,93
6,1138.5575789671975,93
7,810.7844811172255,93
8,1042.7630772742802,93
9,665.6241019896327,93
10,1384.931789273422,93
11,1684.0529146476047,93
12,1112.4173621283828,93
13,1268.0189496518394,93
14,737.7998678475524,93
15,1196.0465520864404,93
16,1219.9776364644079,93
17,1573.0016041611593,93
18,746.8724029491834,93
19,1085.0385125424261,93
20,1146.97916272385,93
21,664.4663621189164,93
22,927.3379431450309,93
23,1452.7393558660003,93
24,868.5022831573762,93
25,272.26113153479645,93
26,132.70546791111406,93
27,417.362355465957,93
28,769.9569695196593,93
29,908.8949166685934,93
30,363.37247736515127,93
31,264.1328908343598,93
32,289.04062049505706,93
33,967.7693615289251,93
34,415.1390382164166,93
35,535.0919532865454,93
36,1076.1971541344376,93
37,1005.1034921272598,93
38,548.7988435538233,93
39,1077.4624661226178,93
40,692.1715031187073,93
41,1335.3984560602473,93
42,432.8562147184405,93
43,921.250693408754,93
44,834.0150950453659,93
1,505.50384069546044,94
2,113.27164857741387,94
3,1064.4562110130353,94
4,1386.8885419568244,94
5,823.0561840639185,94
6,1172.728946780944,94
7,789.4283382406128,94
8,1034.797805072426,94
9,720.6983695489228,94
10,1449.4853315798835,94
11,1669.366806970154,94
12,1118.251376707717,94
13,1326.3621764230911,94
14,759.031906333902,94
15,1160.9775517215487,94
16,1247.5450513422554,94
17,1560.8445238900042,94
18,697.1360247925711,94
19,1033.795514420609,94
20,1108.9183441184266,94
21,661.8837872595525,94
22,929.9370925801064,94
23,1417.8185822153348,94
24,851.2194994583338,94
25,294.8499188891836,94
26,115.21628774393496,94
27,426.7096982717361,94
28,800.0124677126001,94
29,942.1827723021039,94
30,372.6412102153958,94
31,263.0110858331885,94
32,259.7432475873844,94
33,970.0680869529257,94
34,426.3878102016927,94
35,502.41772540126317,94
36,1059.7291084838378,94
37,1038.404139207938,94
38,552.6730559523953,94
39,1072.8910866392753,94
40,712.5733025652935,94
41,1393.7753098041576,94
42,447.0156937766729,94
43,931.7876332641537,94
44,833.2408477729244,94
1,473.8577155190782,95
2,70.840735409453,95
3,1083.4574636886923,95
4,1402.4197014552146,95
5,870.3133007316284,95
6,1180.8729481365503,95
7,837.295774132308,95
8,1037.385224338099,95
9,700.6567585814108,95
10,1434.4809491647923,95
11,1672.0263635800777,95
12,1181.4039242700037,95
13,1281.3926586766027,95
14,828.9001247716374,95
15,1207.702466995941,95
16,1233.7627907197063,95
17,1521.8361311204956,95
18,664.2303044631601,95
19,1018.4838450152374,95
20,1030.9114465870264,95
21,658.7518456293323,95
22,936.2830850974765,95
23,1443.6083869095226,95
24,857.4038578728876,95
25,268.8722627078202,95
26,117.35454951245633,95
27,460.06227044514833,95
28,832.5610378244534,95
29,923.0260395238971,95
30,388.457740478915,95
31,277.994923250975,95
32,286.6605575157006,95
33,972.2994140065789,95
34,443.0101800494607,95
35,487.91742433333013,95
36,1111.3715327813566,95
37,1027.3703391796328,95
38,580.6962427208879,95
39,1068.8086979978182,95
40,700.1512650592247,95
41,1485.7347951658455,95
42,420.59189117349996,95
43,936.479673411718,95
44,831.0757910036144,95
1,471.45077203602386,96
2,60.1049817995749,96
3,1051.01846148131,96
4,1407.0479855300985,96
5,870.1813521097612,96
6,1185.4040661483455,96
7,809.9084119849772,96
8,1070.5873651873965,96
9,665.4222935155113,96
10,1430.3048960930264,96
11,1649.1154666791772,96
12,1188.198582838464,96
13,1309.1461804538812,96
14,846.0211604174044,96
15,1203.1104725606156,96
16,1208.4680479353487,96
17,1465.621571857753,96
18,665.1163356119489,96
19,1006.4099587016691,96
20,1068.473164882271,96
21,636.7661086290377,96
22,941.574103165511,96
23,1459.9056252383234,96
24,868.250673184271,96
25,276.75282916835476,96
26,131.82905098138542,96
27,452.9043064004539,96
28,849.8782807514979,96
29,954.3095910879293,96
30,372.83938279209343,96
31,313.2682209491114,96
32,292.54452900540406,96
33,953.7742567781421,96
34,410.8526601842942,96
35,480.03012783889704,96
36,1054.2589976407446,96
37,1050.8164984244283,96
38,594.151492029808,96
39,1086.2459328619082,96
40,696.4006487035366,96
41,1476.616424085368,96
42,422.6772582020342,96
43,933.8947730277785,96
44,821.0132743015034,96
1,495.3427214052665,97
2,49.58294458912172,97
3,1033.2995801792415,97
4,1380.770723277274,97
5,893.8123326020973,97
6,1195.463673758747,97
7,811.0128529678409,97
8,1079.910156504346,97
9,626.4683459093268,97
10,1413.5389790635522,97
11,1669.0775220920048,97
12,1159.4606261761476,97
13,1344.0087706845425,97
14,866.6648908928249,97
15,1259.329496953636,97
16,1165.175746151408,97
17,1497.5997305890412,97
18,618.5819264561499,97
19,1007.9826227153709,97
20,1087.3206956037661,97
21,628.5861059907127,97
22,953.1398025007111,97
23,1469.6388470540514,97
24,866.7095125705512,97
25,277.10568657093194,97
26,98.28859328491737,97
27,448.5231391208048,97
28,856.9226068250475,97
29,986.0037464924695,97
30,396.3599565665984,97
31,322.8049996431613,97
32,304.38994552719845,97
33,927.1306948844478,97
34,401.3149496516069,97
35,476.32087643056013,97
36,1052.2034566183122,97
37,1061.9579905543212,97
38,594.1153619391324,97
39,1107.6630452440065,97
40,704.2931722523708,97
41,1494.9024766718196,97
42,412.8538192510558,97
43,931.7640417926119,97
44,830.2195713708643,97
1,471.18994674962624,98
2,14.95695452196442,98
3,1043.3750430228195,98
4,1371.8864493448564,98
5,879.8659353617109,98
6,1210.381277133066,98
7,797.5546788270366,98
8,1048.4300904808033,98
9,609.8334778712208,98
10,1439.7438131822353,98
11,1721.9987051898547,98
12,1155.902950927197,98
13,1364.8130265277605,98
14,839.4589772920984,98
15,1314.2954713331628,98
16,1137.9018672606499,98
17,1466.0596996580255,98
18,623.154400375033,98
19,1012.4202385878274,98
20,1114.852676824061,98
21,646.6559537035226,98
22,955.6053313341935,98
23,1479.9185251286463,98
24,900.0205022429686,98
25,284.22791312529375,98
26,101.62209574560208,98
27,425.05349813406957,98
28,853.2282826016256,98
29,963.8017947972045,98
30,403.6898346405129,98
31,308.3013883900338,98
32,296.0352482809954,98
33,920.7180418203893,98
34,431.7457724888036,98
35,456.77772836780184,98
36,1029.9386904708756,98
37,1054.5209086671787,98
38,604.4597489597718,98
39,1081.219557823261,98
40,736.94417201748,98
41,1474.017351920035,98
42,389.44374962432124,98
43,958.8131428241461,98
44,793.0858846174284,98
1,461.6071175065117,99
2,8.269797035777508,99
3,1081.8459316775122,99
4,1404.4342465405284,99
5,905.6401463800461,99
6,1168.010652224416,99
7,792.7099212984514,99
8,1097.696191213956,99
9,588.7913283641292,99
10,1394.8522473370797,99
11,1744.88285675541,99
12,1175.4521624548388,99
13,1352.8089832235023,99
14,809.2654798716235,99
15,1296.130488691136,99
16,1083.4148792645867,99
17,1467.5176642202111,99
18,581.1642439358347,99
19,1016.22471930525,99
20,1089.3500892006655,99
21,700.9971730379913,99
22,948.2509388592222,99
23,1462.4679119685763,99
24,932.4317874711611,99
25,287.9345231745911,99
26,95.98878577070191,99
27,418.2765853826657,99
28,806.0284427389647,99
29,993.1521209990881,99
30,416.7138733625107,99
31,293.9954193301681,99
32,276.157915159152,99
33,907.8187490872209,99
34,427.9150291442427,99
35,409.9982447355335,99
36,1005.350109379355,99
37,1109.292117280651,99
38,582.0055212839223,99
39,1053.6687252625177,99
40,766.6247000564198,99
41,1416.5098722499051,99
42,395.6265790143453,99
43,989.0422120729214,99
44,789.9867492440401,99
1,470.47581550624153,100
2,-39.05047058271951,100
3,1103.3123725289213,100
4,1385.4939035949244,100
5,882.9548690322963,100
6,1204.8487781569556,100
7,829.7333391811195,100
8,1127.1802379109852,100
9,555.1700042558439,100
10,1375.7386004669745,100
11,1691.492033339705,100
12,1217.8360141491657,100
13,1317.7722765214937,100
14,781.7094935979227,100
15,1285.4407745639608,100
16,1105.8746369553119,100
17,1441.2673174295069,100
18,572.3624397829011,100
19,998.7659053869843,100
20,1045.720526821871,100
21,656.7436930289432,100
22,988.0789310833362,100
23,1466.3700139742905,100
24,898.6558257742926,100
25,329.0523559409788,100
26,66.91394871006808,100
27,436.8888930499892,100
28,765.1257554453435,100
29,978.1127071141416,100
30,414.732352196758,100
31,298.14155332310054,100
32,297.0572111166165,100
33,928.0368087948863,100
34,433.17829800005137,100
35,451.80504821876184,100
36,989.1417589539669,100
37,1075.8402588864037,100
38,563.9727782037727,100
39,1055.2233135236688,100
40,752.0902449129227,100
41,1389.1908578572875,100
42,368.3656044767244,100
43,976.3820424246712,100
44,809.4775417972357,100
